,HIF,Beta,Cluster
3,AREA (MM2) OF [STROMA] IN [TISSUE]_HE,0.02555743191629521,1
7,AREA PROP [[STROMA] OVER [TUMOR]] IN [TISSUE]_HE,0.011010186345199261,3
10,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF CANCER IN STROMA_HE,0.020790671665618925,4
13,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF FIBROBLAST IN ESI_0080_HE,0.011911943558857234,4
14,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF FIBROBLAST IN STROMA_HE,0.02304899715404929,6
15,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF FIBROBLAST IN TUMOR_HE,0.018541581807766,6
16,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF LYMPHOCYTE IN EPITHELIAL_HE,0.016180723735724965,5
18,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF LYMPHOCYTE IN STROMA_HE,0.02053881770714811,6
19,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF LYMPHOCYTE IN TUMOR_HE,0.014720264185598745,6
20,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF MACROPHAGE IN EPITHELIAL_HE,0.013303777785736657,7
22,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF MACROPHAGE IN STROMA_HE,0.020002667125539976,6
23,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF MACROPHAGE IN TUMOR_HE,0.01895008025059297,6
26,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF PLASMA IN STROMA_HE,0.007566170126571249,6
27,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF PLASMA IN TUMOR_HE,0.007402904264835567,6
33,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN ESI_0080_HE,0.008244098027743771,1
34,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN STROMA_HE,0.010556003059649224,1
35,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN TUMOR_HE,0.008280176303104448,1
36,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF LYMPHOCYTE IN EPITHELIAL_HE,0.009092795506440671,1
42,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF MACROPHAGE IN STROMA_HE,0.010131686570383255,1
46,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF PLASMA IN STROMA_HE,0.01671439242955125,1
53,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF FIBROBLAST IN ESI_0080_HE,0.00953368424964374,4
54,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF FIBROBLAST IN STROMA_HE,0.019299792093938423,6
55,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF FIBROBLAST IN TUMOR_HE,0.01564705071605163,6
58,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF LYMPHOCYTE IN STROMA_HE,0.018908661300069234,8
59,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF LYMPHOCYTE IN TUMOR_HE,0.016587609823200056,8
60,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF MACROPHAGE IN EPITHELIAL_HE,0.014602126759332201,7
63,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF MACROPHAGE IN TUMOR_HE,0.021765421398050308,9
64,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF PLASMA IN EPITHELIAL_HE,0.01881652379186958,5
