,HIF,Beta,Cluster
1,AREA (MM2) OF [ESI_0080] IN [TISSUE]_HE,0.02478070501718361,1
11,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF CANCER IN TUMOR_HE,0.018789320389331884,6
24,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF PLASMA IN EPITHELIAL_HE,0.01296139248098923,10
33,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN ESI_0080_HE,0.01038174323730116,1
64,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF PLASMA IN EPITHELIAL_HE,0.016256483170678755,10
90,CELL CLUSTERING PROPERTIES: CLUSTER SIZE MEAN OF CANCER IN STROMA_HE,-0.12454467618822443,13
104,CELL CLUSTERING PROPERTIES: CLUSTER SIZE MEAN OF PLASMA IN EPITHELIAL_HE,0.012964265513477468,10
110,CELL CLUSTERING PROPERTIES: CLUSTER SIZE STANDARD DEVIATION OF CANCER IN STROMA_HE,-0.07478793176173762,13
124,CELL CLUSTERING PROPERTIES: CLUSTER SIZE STANDARD DEVIATION OF PLASMA IN EPITHELIAL_HE,0.05816465371917723,10
130,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF CANCER IN STROMA_HE,0.028439201402317947,1
135,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF FIBROBLAST IN TUMOR_HE,0.0258353648223126,1
136,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF LYMPHOCYTE IN EPITHELIAL_HE,0.025475175299477446,1
141,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF MACROPHAGE IN ESI_0080_HE,0.02923369451950275,1
148,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION MEAN OF CANCER IN EPITHELIAL_HE,-0.001213129062655696,2
150,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION MEAN OF CANCER IN STROMA_HE,-0.167441472628149,13
164,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION MEAN OF PLASMA IN EPITHELIAL_HE,0.008407545297749005,10
168,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF CANCER IN EPITHELIAL_HE,-0.0020639358965776743,2
169,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF CANCER IN ESI_0080_HE,-0.0719292080641826,2
170,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF CANCER IN STROMA_HE,-0.0864078958900172,13
184,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF PLASMA IN EPITHELIAL_HE,0.037256790698339794,10
189,COUNT PROP [CANCER CELLS] IN [[EPITHELIAL] OVER [STROMA]]_HE,0.025113289277702167,13
192,COUNT PROP [CANCER CELLS] IN [[ESI_0080] OVER [STROMA]]_HE,0.008484711265421583,13
195,COUNT PROP [CANCER CELLS] IN [[STROMA] OVER [ESI_0080]]_HE,-0.00823652560318084,13
197,COUNT PROP [CANCER CELLS] IN [[TUMOR] OVER [EPITHELIAL]]_HE,-0.0015794682788057854,13
223,COUNT PROP [LYMPHOCYTE CELLS] IN [[TUMOR] OVER [STROMA]]_HE,0.010543877071814669,15
235,COUNT PROP [MACROPHAGE CELLS] IN [[TUMOR] OVER [STROMA]]_HE,0.0001418589428043027,15
248,COUNT PROP [[CANCER CELLS] OVER [[CANCER CELLS] SELECTED BY [FIBROBLAST_RADIUS_80]]] IN [EPITHELIAL]_HE,-0.0018884466908249057,2
252,COUNT PROP [[CANCER CELLS] OVER [[CANCER CELLS] SELECTED BY [LYMPHOCYTE_RADIUS_80]]] IN [EPITHELIAL]_HE,0.0008093236397708208,9
254,COUNT PROP [[CANCER CELLS] OVER [[CANCER CELLS] SELECTED BY [LYMPHOCYTE_RADIUS_80]]] IN [STROMA]_HE,0.021304457697755717,4
260,COUNT PROP [[CANCER CELLS] OVER [[CANCER CELLS] SELECTED BY [PLASMA_RADIUS_80]]] IN [EPITHELIAL]_HE,0.010927505674270564,10
261,COUNT PROP [[CANCER CELLS] OVER [[CANCER CELLS] SELECTED BY [PLASMA_RADIUS_80]]] IN [ESI_0080]_HE,0.004886273877073681,10
263,COUNT PROP [[CANCER CELLS] OVER [[CANCER CELLS] SELECTED BY [PLASMA_RADIUS_80]]] IN [TUMOR]_HE,0.016736821934506128,10
264,COUNT PROP [[LYMPHOCYTE CELLS] OVER [CANCER CELLS]] IN [EPITHELIAL]_HE,0.006532347114236928,4
