,HIF,Beta,Cluster
3,AREA (MM2) OF [STROMA] IN [TISSUE]_HE,0.020243734298032116,3
4,AREA (MM2) OF [TUMOR] IN [TISSUE]_HE,0.021148565530234066,1
13,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF FIBROBLAST IN ESI_0080_HE,0.004373044111037077,6
15,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF FIBROBLAST IN TUMOR_HE,0.06569857700558066,9
18,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF LYMPHOCYTE IN STROMA_HE,0.00722823286134913,9
19,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF LYMPHOCYTE IN TUMOR_HE,0.03978449384101643,9
20,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF MACROPHAGE IN EPITHELIAL_HE,0.009327868729204365,10
22,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF MACROPHAGE IN STROMA_HE,0.006109507475068859,9
23,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF MACROPHAGE IN TUMOR_HE,0.09827479405882238,9
25,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF PLASMA IN ESI_0080_HE,0.005452099249001111,6
26,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF PLASMA IN STROMA_HE,0.010252794151018724,9
27,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF PLASMA IN TUMOR_HE,0.006028442257587132,9
28,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF CANCER IN EPITHELIAL_HE,0.010751054650607685,1
35,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN TUMOR_HE,0.02128897224261548,1
38,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF LYMPHOCYTE IN STROMA_HE,0.010942524502687161,1
42,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF MACROPHAGE IN STROMA_HE,0.006613107119334873,1
