,HIF,Beta,Cluster
6,AREA PROP [[ESI_0080] OVER [TUMOR]] IN [TISSUE]_HE,0.2613810579907222,5
33,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN ESI_0080_HE,-0.007631262695706247,1
34,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN STROMA_HE,-0.003920280749536232,1
35,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN TUMOR_HE,-0.00268613896084153,1
36,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF LYMPHOCYTE IN EPITHELIAL_HE,-0.0043323957994665565,1
37,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF LYMPHOCYTE IN ESI_0080_HE,-0.007659649922934088,1
38,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF LYMPHOCYTE IN STROMA_HE,-0.007994481386686157,1
39,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF LYMPHOCYTE IN TUMOR_HE,-0.003351914595992987,1
40,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF MACROPHAGE IN EPITHELIAL_HE,-0.0074535629860362045,1
46,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF PLASMA IN STROMA_HE,0.005599974127455226,1
57,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF LYMPHOCYTE IN ESI_0080_HE,-0.005778532534580825,5
128,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF CANCER IN EPITHELIAL_HE,-0.0017881909694865811,1
132,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF FIBROBLAST IN EPITHELIAL_HE,-0.0009952585204559346,1
133,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF FIBROBLAST IN ESI_0080_HE,-0.004473669978956319,1
135,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF FIBROBLAST IN TUMOR_HE,-0.001996653670940523,1
136,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF LYMPHOCYTE IN EPITHELIAL_HE,-0.0036150466178529166,1
137,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF LYMPHOCYTE IN ESI_0080_HE,-0.006853964889811197,1
140,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF MACROPHAGE IN EPITHELIAL_HE,-0.0075454090585345785,1
143,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF MACROPHAGE IN TUMOR_HE,-0.0003531627994943369,1
144,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF PLASMA IN EPITHELIAL_HE,-0.004253250827443756,1
474,REGION PROPERTIES: LACUNARITY OF LARGEST REGION OF ESI_0080_HE,0.2082914334291506,5
475,REGION PROPERTIES: LACUNARITY OF LARGEST REGION OF NECROSIS_HE,-0.03785734000118461,20
490,REGION PROPERTIES: MINOR AXIS LENGTH (MM) OF LARGEST REGION OF TUMOR_HE,0.001059320885533737,1
497,REGION PROPERTIES: NUMBER OF SIGNIFICANT REGIONS OF ESI_0080_HE,-0.09926327816488753,5
537,REGION PROPERTIES: STANDARD DEVIATION OF SOLIDITIES OF SIGNIFICANT REGIONS OF ESI_0080_HE,-0.07884071771486767,5
569,REGION PROPERTIES: TOTAL PERIMETER (MM) OF STROMA_HE,0.0036487827424521203,1
583,TOTAL [CANCER CELLS] IN [STROMA] SELECTED BY [MACROPHAGE_RADIUS_80]_HE,-0.004056271132072957,1
595,TOTAL [LYMPHOCYTE CELLS] IN [EPITHELIAL]_HE,-0.0011478204596994503,1
599,TOTAL [MACROPHAGE CELLS] IN [EPITHELIAL]_HE,-0.007727487193878266,1
600,TOTAL [MACROPHAGE CELLS] IN [ESI_0080]_HE,-0.002342854451815449,1
