,HIF,Beta,Cluster
23,CELL CLUSTERING PROPERTIES: BALL-HALL INDEX OF MACROPHAGE IN TUMOR_HE,0.005984923071137214,8
28,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF CANCER IN EPITHELIAL_HE,0.00602595732708927,10
29,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF CANCER IN ESI_0080_HE,-0.013308002083543633,10
34,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN STROMA_HE,0.012881345940341904,10
35,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF FIBROBLAST IN TUMOR_HE,0.0374499238173444,10
43,CELL CLUSTERING PROPERTIES: CALINSKI-HARABASZ INDEX OF MACROPHAGE IN TUMOR_HE,0.006905466162537085,10
54,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF FIBROBLAST IN STROMA_HE,0.047212314826991814,3
62,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF MACROPHAGE IN STROMA_HE,0.0633845234292931,8
63,CELL CLUSTERING PROPERTIES: CLUSTER EXTENT MEAN OF MACROPHAGE IN TUMOR_HE,0.07426624789652302,8
95,CELL CLUSTERING PROPERTIES: CLUSTER SIZE MEAN OF FIBROBLAST IN TUMOR_HE,0.016217079860213847,3
103,CELL CLUSTERING PROPERTIES: CLUSTER SIZE MEAN OF MACROPHAGE IN TUMOR_HE,0.029668398937964788,8
111,CELL CLUSTERING PROPERTIES: CLUSTER SIZE STANDARD DEVIATION OF CANCER IN TUMOR_HE,0.02742068704677779,4
113,CELL CLUSTERING PROPERTIES: CLUSTER SIZE STANDARD DEVIATION OF FIBROBLAST IN ESI_0080_HE,0.009870483153204133,3
114,CELL CLUSTERING PROPERTIES: CLUSTER SIZE STANDARD DEVIATION OF FIBROBLAST IN STROMA_HE,0.06945826094345049,3
115,CELL CLUSTERING PROPERTIES: CLUSTER SIZE STANDARD DEVIATION OF FIBROBLAST IN TUMOR_HE,0.07481513990944222,3
123,CELL CLUSTERING PROPERTIES: CLUSTER SIZE STANDARD DEVIATION OF MACROPHAGE IN TUMOR_HE,0.008629535038588116,8
140,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF MACROPHAGE IN EPITHELIAL_HE,0.05599574911784726,8
141,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF MACROPHAGE IN ESI_0080_HE,0.018913332566287043,8
143,CELL CLUSTERING PROPERTIES: NUMBER OF CLUSTERS OF MACROPHAGE IN TUMOR_HE,0.039797488371171266,8
155,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION MEAN OF FIBROBLAST IN TUMOR_HE,0.0055917374349998515,3
163,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION MEAN OF MACROPHAGE IN TUMOR_HE,0.022183890601409198,8
171,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF CANCER IN TUMOR_HE,0.025380796724921998,4
173,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF FIBROBLAST IN ESI_0080_HE,0.0006360248383340515,3
174,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF FIBROBLAST IN STROMA_HE,0.031861627470565576,3
175,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF FIBROBLAST IN TUMOR_HE,0.057213357999841064,3
183,CELL CLUSTERING PROPERTIES: WITHIN CLUSTER DISPERSION STANDARD DEVIATION OF MACROPHAGE IN TUMOR_HE,0.010655588180656213,8
251,COUNT PROP [[CANCER CELLS] OVER [[CANCER CELLS] SELECTED BY [FIBROBLAST_RADIUS_80]]] IN [TUMOR]_HE,-0.02062621982300418,3
270,COUNT PROP [[[CANCER CELLS] SELECTED BY [FIBROBLAST_RADIUS_80]] OVER [CANCER CELLS]] IN [STROMA]_HE,0.04500048589934713,3
277,COUNT PROP [[[CANCER CELLS] SELECTED BY [FIBROBLAST_RADIUS_80]] OVER [[CANCER CELLS] SELECTED BY [MACROPHAGE_RADIUS_80]]] IN [ESI_0080]_HE,0.00887462298794454,8
283,COUNT PROP [[[CANCER CELLS] SELECTED BY [FIBROBLAST_RADIUS_80]] OVER [[CANCER CELLS] SELECTED BY [PLASMA_RADIUS_80]]] IN [TUMOR]_HE,0.02270760169330316,14
